release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_volst.pdf	publications__paper_volst.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/presentation_complum.mp4	publications__presentation_complum.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/presentation_extranet.mp4	publications__presentation_extranet.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/presentation_gplt.mp4	publications__presentation_gplt.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/presentation_highlight.mp4	publications__presentation_highlight.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/presentation_lightmatter.mp4	publications__presentation_lightmatter.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/presentation_pathcuts.mp4	publications__presentation_pathcuts.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/presentation_shmultprod.mp4	publications__presentation_shmultprod.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/presentation_trmv.mp4	publications__presentation_trmv.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/presentation_vectorization.mp4	publications__presentation_vectorization.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/presentation_volst.mp4	publications__presentation_volst.mp4
release	https://sites.cs.ucsb.edu/~lingqi/publications/slides_egsr23cloth.pdf	publications__slides_egsr23cloth.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/slides_ensemble.pptx	publications__slides_ensemble.pptx
release	https://sites.cs.ucsb.edu/~lingqi/publications/slides_roma23.pdf	publications__slides_roma23.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/slides_roma23.pptx	publications__slides_roma23.pptx
release	https://sites.cs.ucsb.edu/~lingqi/publications/slides_siga24clothcourse.pdf	publications__slides_siga24clothcourse.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/supp_dynbtfsyn.zip	publications__supp_dynbtfsyn.zip
release	https://sites.cs.ucsb.edu/~lingqi/publications/supp_ensemble.zip	publications__supp_ensemble.zip
release	https://sites.cs.ucsb.edu/~lingqi/publications/supp_gplt.pdf	publications__supp_gplt.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/supp_highlight.zip	publications__supp_highlight.zip
release	https://sites.cs.ucsb.edu/~lingqi/publications/supp_sig24cloth.pdf	publications__supp_sig24cloth.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/supp_sig24rgbx.zip	publications__supp_sig24rgbx.zip
release	https://sites.cs.ucsb.edu/~lingqi/publications/supp_sig24specpoly.pdf	publications__supp_sig24specpoly.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/supp_sig25_IGS.pdf	publications__supp_sig25_IGS.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/supp_sig25_bound_caustics.pdf	publications__supp_sig25_bound_caustics.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/supp_sig25_cnm.pdf	publications__supp_sig25_cnm.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/supp_sig25_mi_reweight.pdf	publications__supp_sig25_mi_reweight.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/supp_siga24fbr.zip	publications__supp_siga24fbr.zip
release	https://sites.cs.ucsb.edu/~lingqi/publications/supp_siga24gpucoroutines.zip	publications__supp_siga24gpucoroutines.zip
release	https://sites.cs.ucsb.edu/~lingqi/publications/supplementary_DROT.pdf	publications__supplementary_DROT.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/supplementary_GMBBRDF.pdf	publications__supplementary_GMBBRDF.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/supplementary_InverseSpongeCake.pdf	publications__supplementary_InverseSpongeCake.pdf
